Add_Date,Add_Time,Company,Degree,Experience,Finance,Highlights,If_Intern,Income_Max(k),Income_Mid(k),Income_Min(k),Income_Range(k),Industry,Location,Size,Sys_Date,Sys_Time,Tags,Title
20200115,00:00,沃菲数字营销,本科,经验1-3年,未融资,"“五险一金,节日福利,带薪年假,绩效奖金”",0,10,7.5,5,5k-10k,"广告营销,企业服务",西丽,50-150人,20200130,00:31:43,大数据,数据分析师
20200116,00:00,汇合,本科,经验1-3年,不需要融资,“5天工作制 年终奖 六险一金 项目稳定”,0,12,10.0,8,8k-12k,"企业服务,金融",科技园,2000人以上,20200130,00:31:43,SQL 数据分析,数据分析师
20200119,00:00,尚游游戏,本科,经验3-5年,不需要融资,“平台稳定，年终奖丰厚，团队优秀，氛围活跃”,0,20,15.0,10,10k-20k,游戏,科技园,150-500人,20200130,00:31:43,游戏 SQL 数据分析 数据运营 SPSS,游戏数据分析师
20200114,00:00,麦风科技,本科,经验3-5年,不需要融资,“竞争力薪酬 带薪年假 员工旅游”,0,12,9.5,7,7k-12k,"移动互联网,电商",西乡,50-150人,20200130,00:31:43,数据分析 数据运营,GA数据分析专员
20200115,00:00,沃菲数字营销,本科,经验1-3年,未融资,"“五险一金,节日福利,带薪年假,绩效奖金”",0,10,7.5,5,5k-10k,"广告营销,企业服务",西丽,50-150人,20200130,00:32:12,大数据,数据分析师
20200116,00:00,汇合,本科,经验1-3年,不需要融资,“5天工作制 年终奖 六险一金 项目稳定”,0,12,10.0,8,8k-12k,"企业服务,金融",科技园,2000人以上,20200130,00:32:12,SQL 数据分析,数据分析师
20200119,00:00,尚游游戏,本科,经验3-5年,不需要融资,“平台稳定，年终奖丰厚，团队优秀，氛围活跃”,0,20,15.0,10,10k-20k,游戏,科技园,150-500人,20200130,00:32:12,游戏 SQL 数据分析 数据运营 SPSS,游戏数据分析师
20200114,00:00,麦风科技,本科,经验3-5年,不需要融资,“竞争力薪酬 带薪年假 员工旅游”,0,12,9.5,7,7k-12k,"移动互联网,电商",西乡,50-150人,20200130,00:32:12,数据分析 数据运营,GA数据分析专员
20200119,00:00,立新出行,本科,经验不限,不需要融资,“免费零食，周末双休，弹性工作”,0,50,37.5,25,25k-50k,"电商,消费生活",新安,50-150人,20200130,00:32:12,数据分析,资深数据分析师
20200119,00:00,海万科技,本科,经验1-3年,不需要融资,“周末双休、五险一金、节假日福利礼品等。”,0,18,14.5,11,11k-18k,"移动互联网,金融",福田区,500-2000人,20200130,00:32:12,Oracle 数据仓库,BI数据分析师
20200106,00:00,百果科技,本科,经验5-10年,B轮,“五险一金 五天七小时 调薪机制”,0,20,15.0,10,10k-20k,"移动互联网,电商",科技园,150-500人,20200130,00:32:12,数据分析,数据分析师
20191231,00:00,BT学院,本科,经验1-3年,不需要融资,"“奖金,五险社保,核心成员,BTS”",0,20,15.0,10,10k-20k,教育,新安,50-150人,20200130,00:32:12,电商 教育,数据分析岗（运营）
20191230,00:00,OPPO,本科,经验5-10年,不需要融资,“年终配股，高年终，海外旅游”,0,40,30.0,20,20k-40k,硬件,南山区,2000人以上,20200130,00:32:12,大数据 移动互联网 数据库 BI 数据分析 数据运营,数据分析师
20200107,00:00,梦享网络,不限,经验3-5年,B轮,“福利待遇，弹性工作，下午茶，五险一金”,0,25,19.0,13,13k-25k,"移动互联网,广告营销",南山区,50-150人,20200130,00:32:12,移动互联网 数据分析,数据分析师
20200111,00:00,爱玩网络,本科,经验3-5年,上市公司,“福利待遇好发展空间大团队氛围好工作环境佳”,0,20,17.5,15,15k-20k,游戏,南山区,150-500人,20200130,00:32:12,游戏 大数据 数据分析,数据分析师
20200101,00:00,凯儿得乐,大专,经验3-5年,未融资,“五险一金 父母养老金 通讯补贴 年终奖”,0,20,17.5,15,15k-20k,电商,龙岗区,50-150人,20200130,00:32:12,电商 移动互联网 数据分析 商业 BI 数据运营,数据分析师
20191223,00:00,深圳市丰巢科技有限公司,本科,经验3-5年,A轮,“行业独角兽”,0,40,30.0,20,20k-40k,消费生活,南山区,500-2000人,20200130,00:32:12,数据分析 算法,数据分析师
20200120,00:00,OPPO,本科,经验3-5年,不需要融资,“高速发展，给力薪酬”,0,30,22.5,15,15k-30k,硬件,南山区,2000人以上,20200130,00:32:12,Hive MySQL 数据分析,高级数据分析师
20200116,00:00,爱美购,本科,经验1-3年,不需要融资,“跨国项目 扁平管理 领导nice”,0,20,15.0,10,10k-20k,"移动互联网,电商",科技园,50-150人,20200130,00:32:12,电商 移动互联网 数据分析 SQLServer 数据处理,BI数据分析师
20200117,00:00,极光,本科,经验1-3年,上市公司,"“大数据,D轮+,14薪+,弹性工作”",0,20,15.0,10,10k-20k,企业服务,南头,500-2000人,20200130,00:33:12,大数据 金融 数据挖掘 数据分析,售前数据分析师
20200117,00:00,动能无线,本科,经验1-3年,未融资,"“年底双薪,员工旅游,五险一金,带薪年假”",0,16,12.0,8,8k-16k,"移动互联网,广告营销",南山区,50-150人,20200130,00:33:12,游戏 数据分析 市场策划 市场竞争分析 游戏市场策划,游戏数据分析师
20200116,00:00,微创软件,大专,经验3-5年,不需要融资,“五险一金”,0,11,9.5,8,8k-11k,"企业服务,移动互联网",科技园,2000人以上,20200130,00:33:12,移动互联网 Hive MySQL Hadoop Spark,腾讯数据分析
20200120,00:00,云途物流,本科,经验1年以下,B轮,“项目奖金 下午茶 地铁口 五险一金”,0,18,15.5,13,13k-18k,物流丨运输,坂田,2000人以上,20200130,00:33:12,可视化 BI,中级数据分析师
20200109,00:00,OPPO,本科,经验1-3年,不需要融资,“大平台 给力薪酬 组织氛围好”,0,30,22.5,15,15k-30k,硬件,科技园,2000人以上,20200130,00:33:12,移动互联网 数据分析,数据分析工程师
20200113,00:00,数神科技,本科,经验1-3年,未融资,“五险一金，带薪年假”,0,22,17.0,12,12k-22k,"移动互联网,数据服务",车公庙,150-500人,20200130,00:33:12,大数据 新零售 MySQL Hadoop,数据分析工程师
20200121,00:00,AKULAKU,本科,经验1-3年,D轮及以上,“绩效激励 东南亚独角兽”,0,20,15.0,10,10k-20k,"移动互联网,金融",南山区,500-2000人,20200130,00:33:12,风控 分析师,风控数据分析师(J10532)
20200120,00:00,TCL,本科,经验1-3年,上市公司,“年底双薪，带薪年假，免费班车，发展空间大”,0,20,15.0,10,10k-20k,"移动互联网,其他",西丽,2000人以上,20200130,00:33:12,电商 数据分析 数据处理 数据库 MySQL,电商业务数据分析师
20200119,00:00,尚游游戏,本科,经验1-3年,不需要融资,“平台稳定，年终奖丰厚，团队优秀，氛围活跃”,0,15,11.5,8,8k-15k,游戏,科技园,150-500人,20200130,00:33:12,游戏 游戏运营 数据分析 用户留存 用户增长,游戏运营（数据分析方向）
20200119,00:00,冰川网络,大专,经验3-5年,上市公司,“上市公司 免费早班车 平台大 自研自发”,0,18,14.0,10,10k-18k,游戏,科技园,500-2000人,20200130,00:33:12,游戏 数据分析 数据运营 SQL 数据库,高级数据分析师
20200116,00:00,千寻万物,本科,经验1-3年,未融资,“项目前景好 薪酬福利佳”,0,12,10.0,8,8k-12k,"移动互联网,电商",科技园,50-150人,20200130,00:33:12,运营 数据分析,广告数据分析师
20200116,00:00,希为科技,本科,经验1-3年,不需要融资,“14薪；年轻有活力的团队；五险一金；”,0,25,20.0,15,15k-25k,"企业服务,金融",深圳湾,50-150人,20200130,00:33:12,数据分析,数据分析师04
20200114,00:00,Yeahmobi,本科,经验1-3年,上市公司,“超棒福利 超棒团队 火箭式成长”,0,20,16.0,12,12k-20k,移动互联网,大冲,150-500人,20200130,00:33:12,互联网金融 数据分析 MySQL,数据分析师（风控）
20191227,00:00,长亮科技,本科,经验3-5年,上市公司,"“学习型团队,银行项目,大平台,上升型团队”",0,20,15.0,10,10k-20k,企业服务,福田区,2000人以上,20200130,00:33:13,大数据 银行 数据挖掘 数据分析,金融/银行/互联网 数据分析 数据挖掘岗
20200115,00:00,乐格信息,大专,经验1-3年,A轮,"“外企, 个人成长，领导nice”",0,5,4.5,4,4k-5k,"企业服务,数据服务",下沙,150-500人,20200130,00:33:13,新零售 数据分析 商业,数据分析师-初级
20200102,00:00,vivo,本科,经验5-10年,不需要融资,"“股票期权,精英团队,弹性工作”",0,80,60.0,40,40k-80k,硬件,新安,2000人以上,20200130,00:34:07,数据分析,商业数据分析经理
20200102,00:00,腾讯,本科,经验1-3年,上市公司,“平台大”,0,40,30.0,20,20k-40k,社交,科技园,2000人以上,20200130,00:34:07,ETL Hadoop 数据库开发,29912-数据分析-运营开发
20200113,00:00,腾讯,本科,经验3-5年,上市公司,“行业发声好机会，打造个人品牌”,0,3,2.5,2,2k-3k,社交,南山区,2000人以上,20200130,00:34:07,数据挖掘 数据分析 数据仓库 MySQL,高级数据分析工程师（线上讲师）
20200110,00:00,腾讯,本科,经验3-5年,上市公司,“直播 福利好 空间大”,0,35,26.5,18,18k-35k,社交,南山区,2000人以上,20200130,00:34:07,移动互联网 游戏 数据分析,开放世界MMORPG手游高级数据分析师（深圳）
20200109,00:00,OPPO,本科,经验3-5年,不需要融资,“大平台 给力薪酬 组织氛围好”,0,30,22.5,15,15k-30k,硬件,科技园,2000人以上,20200130,00:34:07,移动互联网 游戏 数据分析,游戏数据分析师
20200109,00:00,OPPO,本科,经验3-5年,不需要融资,“大平台 给力薪酬 组织氛围好”,0,30,22.5,15,15k-30k,硬件,南山区,2000人以上,20200130,00:34:07,移动互联网,数据分析工程师
20200119,00:00,OPPO,本科,经验3-5年,不需要融资,“弹性工作”,0,40,30.0,20,20k-40k,硬件,南山区,2000人以上,20200130,00:34:07,移动互联网,高级数据分析师
20200121,00:00,辉耀互娱,本科,经验1年以下,A轮,“双休，五险一金，绩效，年终奖，节假日福利”,0,6,5.5,5,5k-6k,"游戏,移动互联网",南山区,150-500人,20200130,00:34:07,游戏 数据挖掘,游戏数据分析师（应届生）
20200116,00:00,微众信科,本科,经验1-3年,D轮及以上,“福利待遇好”,0,18,14.0,10,10k-18k,"金融,数据服务",南山区,150-500人,20200130,00:34:07,数据分析,数据分析师（需驻场）
20200118,00:00,立创商城,本科,经验3-5年,A轮,"“五险一金,周末双休,水果下午茶”",0,25,20.0,15,15k-25k,"电商,硬件",福田区,150-500人,20200130,00:34:07,数据分析 SQL 商业,数据分析师（商品方向）
20200116,00:00,全棉时代,本科,经验3-5年,A轮,“电商平台 新零售 千万级用户”,0,15,12.5,10,10k-15k,"电商,其他",龙华新区,2000人以上,20200130,00:34:07,电商 新零售 商业 数据分析,数据分析师（电商方向）
20200116,00:00,拉勾猎头,本科,经验3-5年,D轮及以上,"“稳定,发展好,氛围好”",0,30,22.5,15,15k-30k,"移动互联网,企业服务",南山区,500-2000人,20200130,00:34:07,产品设计 产品策划 用户研究 需求分析,数据分析产品经理
20200116,00:00,来电科技,本科,经验5-10年,不需要融资,"“周末双休,行业独角兽,大牛团队”",0,30,25.0,20,20k-30k,"移动互联网,消费生活",南山区,2000人以上,20200130,00:34:07,本地生活 移动互联网 BI 商业 SQL 数据分析,高级数据分析师
20200120,00:00,风变科技（深圳）有限公司,硕士,经验应届毕业生,A轮,"“技术氛围,技术前沿,数据意识,发展舞台”",1,8,6.0,4,4k-8k,"移动互联网,教育",南山区,500-2000人,20200130,00:34:07,大数据 数据挖掘 数据分析,实习岗-数据分析
20200116,00:00,希为科技,本科,经验1-3年,不需要融资,"“发展空间,各种福利”",0,15,12.5,10,10k-15k,"企业服务,金融",南山区,50-150人,20200130,00:34:07,ETL,数据分析师（ETL方向）
20200120,00:00,来电科技,本科,经验5-10年,不需要融资,“行业独角兽、发展空间大、薪资福利好”,0,30,25.0,20,20k-30k,"移动互联网,消费生活",科技园,2000人以上,20200130,00:34:52,本地生活 移动互联网 数据分析 数据挖掘 MySQL,高级数据分析师（业务分析）
20200119,00:00,GrowingIO,本科,经验3-5年,B轮,“行业分析 数据分析 增长黑客”,0,40,30.0,20,20k-40k,"企业服务,数据服务",南山区,150-500人,20200130,00:34:52,企业服务 大数据,商业数据分析师-华南
20200116,00:00,寻找母星,本科,经验3-5年,A轮,“风口行业、明星团队、晋升空间大、待遇优厚”,0,25,21.5,18,18k-25k,"移动互联网,消费生活",南山区,150-500人,20200130,00:34:52,本地生活 BI 数据分析,数据分析工程师 （深圳）
20200123,00:00,阿卡索外教网,本科,经验应届毕业生,C轮,“五险一金，双休，错峰上班”,0,12,10.0,8,8k-12k,"教育,移动互联网",国贸,2000人以上,20200130,00:34:52,BI 数据分析,管理运营部门-数据分析师
20200108,00:00,深圳华秋电子有限公司,本科,经验1-3年,B轮,"“公司背景好,福利好,实力雄厚”",0,20,16.5,13,13k-20k,"移动互联网,电商",福田区,150-500人,20200130,00:34:52,数据运营 数据分析 SQL BI,数据分析师(用户方向)
20200108,00:00,深圳华秋电子有限公司,本科,经验1-3年,B轮,"“公司背景好,福利好,实力雄厚”",0,20,16.5,13,13k-20k,"移动互联网,电商",福田区,150-500人,20200130,00:34:52,数据挖掘 数据架构 数据分析,数据分析师（商品方向）
20191224,00:00,万师傅,本科,经验3-5年,A轮,"“五险一金,带薪年假,员工旅游,地铁附近”",0,30,22.5,15,15k-30k,"电商,消费生活",西乡,150-500人,20200130,00:34:52,Hive 数据仓库 算法,数据分析高级工程师
20191226,00:00,新分享科技服务,本科,经验3-5年,B轮,“年底双薪，绩效奖金，带薪年假，金融科技”,0,50,40.0,30,30k-50k,金融,南油,50-150人,20200130,00:34:52,互联网金融 产品设计 数据分析 SaaS BI,数据分析产品经理
20200109,00:00,创梦天地,本科,经验3-5年,上市公司,“优质团队优质平台 上市公司”,0,30,22.5,15,15k-30k,游戏,科技园,500-2000人,20200130,00:34:52,大数据 数据挖掘 数据分析,高级数据分析工程师
20200110,00:00,创梦天地,大专,经验5-10年,上市公司,“上市公司；弹性工作制；员工福利”,0,40,32.5,25,25k-40k,游戏,科技园,500-2000人,20200130,00:34:52,数据仓库 ETL MySQL Hadoop,数据分析（数仓）工程师
20191224,00:00,冰川网络,本科,经验应届毕业生,上市公司,"“五险一金,带薪年假,年度旅游,免费体检”",0,8,7.0,6,6k-8k,游戏,科技园,500-2000人,20200130,00:34:52,游戏 数据分析 数据运营 可视化 BI,数据分析师
20200118,00:00,阿卡索外教网,不限,经验5-10年,C轮,“在线教育”,0,30,24.0,18,18k-30k,"教育,移动互联网",国贸,2000人以上,20200130,00:34:52,教育 移动互联网 商业 增长黑客 数据分析 数据运营,业务建模数据分析师
20200117,00:00,极光,本科,经验3-5年,上市公司,"“D轮+,14薪+,攻城狮氛围,弹性工作”",0,25,20.0,15,15k-25k,企业服务,南头,500-2000人,20200130,00:34:52,数据挖掘 数据分析,高级数据分析师（深圳）
20200122,00:00,传易,本科,经验应届毕业生,不需要融资,“福利好，环境好，水果，双休，领导nice”,1,6,4.5,3,3k-6k,"移动互联网,社交",南山区,150-500人,20200130,00:34:53,数据分析 MySQL,数据分析实习生(J10292)
20191227,00:00,DJI大疆创新,本科,经验3-5年,未融资,“平台大前景好 福利待遇优 团队氛围佳”,0,35,27.5,20,20k-35k,硬件,南山区,2000人以上,20200130,00:34:53,数据分析 产品策划 智能硬件 用户研究,产品经理（数据分析平台）
20200109,00:00,创梦天地,本科,经验3-5年,上市公司,“优质团队优质平台 上市公司”,0,30,22.5,15,15k-30k,游戏,科技园,500-2000人,20200130,00:35:31,大数据 数据挖掘 数据分析,高级数据分析工程师
20200110,00:00,创梦天地,大专,经验5-10年,上市公司,“上市公司；弹性工作制；员工福利”,0,40,32.5,25,25k-40k,游戏,科技园,500-2000人,20200130,00:35:31,数据仓库 ETL MySQL Hadoop,数据分析（数仓）工程师
20191227,00:00,vivo,本科,经验3-5年,不需要融资,"“工作有挑战,团队有激情,付出有回报”",0,45,35.0,25,25k-45k,硬件,宝安区,2000人以上,20200130,00:35:31,金融,金融数据分析师(003516)
20191224,00:00,冰川网络,本科,经验应届毕业生,上市公司,"“五险一金,带薪年假,年度旅游,免费体检”",0,8,7.0,6,6k-8k,游戏,科技园,500-2000人,20200130,00:35:31,游戏 数据分析 数据运营 可视化 BI,数据分析师
20200118,00:00,阿卡索外教网,不限,经验5-10年,C轮,“在线教育”,0,30,24.0,18,18k-30k,"教育,移动互联网",国贸,2000人以上,20200130,00:35:31,教育 移动互联网 商业 增长黑客 数据分析 数据运营,业务建模数据分析师
20200117,00:00,极光,本科,经验3-5年,上市公司,"“D轮+,14薪+,攻城狮氛围,弹性工作”",0,25,20.0,15,15k-25k,企业服务,南头,500-2000人,20200130,00:35:31,数据挖掘 数据分析,高级数据分析师（深圳）
20200122,00:00,传易,本科,经验应届毕业生,不需要融资,“福利好，环境好，水果，双休，领导nice”,1,6,4.5,3,3k-6k,"移动互联网,社交",南山区,150-500人,20200130,00:35:31,数据分析 MySQL,数据分析实习生(J10292)
20191227,00:00,DJI大疆创新,本科,经验3-5年,未融资,“平台大前景好 福利待遇优 团队氛围佳”,0,35,27.5,20,20k-35k,硬件,南山区,2000人以上,20200130,00:35:31,数据分析 产品策划 智能硬件 用户研究,产品经理（数据分析平台）
20200114,00:00,TOUCH,大专,经验1-3年,不需要融资,"“朝九晚六,周末双休,带薪年假,社保”",0,6,5.5,5,5k-6k,其他,南山区,500-2000人,20200130,00:35:31,数据分析 数据库,数据分析员
20200114,00:00,TOUCH,大专,经验1-3年,不需要融资,“周末双休 带薪年假”,0,6,5.5,5,5k-6k,其他,南山区,500-2000人,20200130,00:35:31,电商 数据分析,数据分析员
20200114,00:00,大连华讯投顾,本科,经验1-3年,未融资,"“周末双休,五险一金,法定节假日,奖金”",0,15,12.5,10,10k-15k,金融,福田区,500-2000人,20200130,00:35:31,数据分析 市场分析,数据分析师
20200117,00:00,CMGE中手游,本科,经验1-3年,上市公司,"“平台大,创新多,牛人多,福利多”",0,16,12.0,8,8k-16k,"移动互联网,游戏",上梅林,500-2000人,20200130,00:35:31,游戏 数据分析 数据运营,sz1-数据分析（创新游戏）
20200109,00:00,深麒实业,本科,经验3-5年,未融资,“五险一金，双休”,0,16,14.5,13,13k-16k,消费生活,车公庙,15-50人,20200130,00:35:31,数据分析,数据分析师
20200109,00:00,AKULAKU,本科,经验3-5年,D轮及以上,“发展前景好，团队大牛”,0,25,20.0,15,15k-25k,"移动互联网,金融",科技园,500-2000人,20200130,00:35:31,电商 SQL 数据库 数据分析,中高级数据分析师
20200102,00:00,货拉拉,本科,经验5-10年,D轮及以上,“发展空间大”,0,70,60.0,50,50k-70k,"移动互联网,消费生活",上梅林,2000人以上,20200130,00:35:31,BI 商业 数据分析,资深数据分析师(J11772)
20200102,00:00,腾讯,本科,经验1-3年,上市公司,“平台大”,0,40,30.0,20,20k-40k,社交,科技园,2000人以上,20200130,00:36:14,ETL Hadoop 数据库开发,29912-数据分析-运营开发
20200113,00:00,腾讯,本科,经验3-5年,上市公司,“行业发声好机会，打造个人品牌”,0,3,2.5,2,2k-3k,社交,南山区,2000人以上,20200130,00:36:14,数据挖掘 数据分析 数据仓库 MySQL,高级数据分析工程师（线上讲师）
20200110,00:00,腾讯,本科,经验3-5年,上市公司,“直播 福利好 空间大”,0,35,26.5,18,18k-35k,社交,南山区,2000人以上,20200130,00:36:14,移动互联网 游戏 数据分析,开放世界MMORPG手游高级数据分析师（深圳）
20200120,00:00,腾讯,本科,经验1-3年,上市公司,“负责中台建设，目前刚起步，前景非常好”,0,60,45.0,30,30k-60k,社交,科技园,2000人以上,20200130,00:36:14,数据挖掘 数据分析,高级数据分析工程师（深圳）
20200113,00:00,腾讯,本科,经验5-10年,上市公司,"“大平台,弹性工作,格局”",0,60,45.0,30,30k-60k,社交,南山区,2000人以上,20200130,00:36:14,数据分析,21309-数据分析产品经理（深圳）
20200113,00:00,腾讯,本科,经验3-5年,上市公司,“技术大咖”,0,30,22.5,15,15k-30k,社交,科技园,2000人以上,20200130,00:36:14,SQLServer Spark Hadoop 算法,CSIG18-高级数据分析师（深圳）
20200102,00:00,腾讯,本科,经验3-5年,上市公司,“大平台创新项目”,0,50,37.5,25,25k-50k,社交,南油,2000人以上,20200130,00:36:14,移动互联网 社交 数据挖掘 MySQL,PCG22-增长数据分析师
20200102,00:00,腾讯,本科,经验3-5年,上市公司,"“大平台,福利多”",0,25,20.0,15,15k-25k,社交,科技园,2000人以上,20200130,00:36:14,产品策划,信息流数据分析产品经理
20200102,00:00,腾讯,本科,经验3-5年,上市公司,“平台大”,0,35,26.5,18,18k-35k,社交,科技园,2000人以上,20200130,00:36:14,数据分析 SPSS SQL,PCG04-高级数据分析工程师（深圳）
20200102,00:00,腾讯,本科,经验3-5年,上市公司,“免费早餐、免费班车、五险一金、大平台”,0,30,25.0,20,20k-30k,社交,南油,2000人以上,20200130,00:36:14,Hive MySQL SQLServer,腾讯视频会员数据分析工程师（深圳）
20200102,00:00,腾讯,本科,经验3-5年,上市公司,“腾讯 大平台 福利好 成长快”,0,25,20.0,15,15k-25k,社交,科技园,2000人以上,20200130,00:36:14,产品策划 数据分析 用户增长,PCG10-信息流数据分析产品经理
20200102,00:00,腾讯,硕士,经验3-5年,上市公司,“平台大”,0,60,45.0,30,30k-60k,社交,科技园,2000人以上,20200130,00:36:15,Hadoop,pcg01-qq后台高级数据分析工程师
20200102,00:00,腾讯,本科,经验3-5年,上市公司,“大平台”,0,40,30.0,20,20k-40k,社交,前海,2000人以上,20200130,00:36:15,数据分析,PCG01-QQ后台高级数据分析工程师
20200108,00:00,腾讯,本科,经验1-3年,上市公司,“公司规模大”,0,2,1.5,1,1k-2k,社交,南油,2000人以上,20200130,00:36:15,投资/融资 数据分析,投资并购部-数据分析员
20200108,00:00,腾讯,本科,经验3-5年,上市公司,“大平台；发展前景；福利待遇”,0,35,30.0,25,25k-35k,社交,南油,2000人以上,20200130,00:36:15,Linux MySQL,腾讯广告数据分析工程师（深圳）
20200108,00:00,腾讯,本科,经验3-5年,上市公司,“福利待遇、稳定性、学习成长性”,0,46,37.0,28,28k-46k,社交,南油,2000人以上,20200130,00:37:14,互联网金融 支付 Hive 数据分析 数据仓库 信息安全,数据应用工程师(偏数据分析+数据可视化)
20200108,00:00,腾讯,本科,经验3-5年,上市公司,“国际业务、大平台”,0,46,34.5,23,23k-46k,社交,南油,2000人以上,20200130,00:37:14,Hadoop Spark Scala 数据分析,【国际业务部】高级数据分析工程师（深圳）
20200108,00:00,腾讯,本科,经验1-3年,上市公司,“鹅厂福利”,0,36,27.0,18,18k-36k,社交,南油,2000人以上,20200130,00:37:14,算法,SA-腾讯社交广告数据分析工程师（微信广告 深圳）
20200109,00:00,OPPO,本科,经验3-5年,不需要融资,“大平台 给力薪酬 组织氛围好”,0,30,22.5,15,15k-30k,硬件,科技园,2000人以上,20200130,00:37:14,移动互联网 游戏 数据分析,游戏数据分析师
20200109,00:00,OPPO,本科,经验3-5年,不需要融资,“大平台 给力薪酬 组织氛围好”,0,30,22.5,15,15k-30k,硬件,南山区,2000人以上,20200130,00:37:14,移动互联网,数据分析工程师
20200119,00:00,OPPO,本科,经验3-5年,不需要融资,“弹性工作”,0,40,30.0,20,20k-40k,硬件,南山区,2000人以上,20200130,00:37:14,移动互联网,高级数据分析师
20200115,00:00,腾讯,本科,经验3-5年,上市公司,“弹性工作，补充医疗保险、企业年假”,0,40,30.0,20,20k-40k,社交,南山区,2000人以上,20200130,00:37:14,大数据 SQL SPSS,高级/资深数据分析师
20200109,00:00,OPPO,本科,经验3-5年,不需要融资,“大平台 给力薪酬 组织氛围好”,0,40,30.0,20,20k-40k,硬件,南山区,2000人以上,20200130,00:37:14,移动互联网 数据分析,高级数据分析师
20200116,00:00,希为科技,本科,经验1-3年,不需要融资,"“发展空间,各种福利”",0,15,12.5,10,10k-15k,"企业服务,金融",南山区,50-150人,20200130,00:37:14,ETL,数据分析师（ETL方向）
20191227,00:00,vivo,本科,经验3-5年,不需要融资,"“工作有挑战,团队有激情,付出有回报”",0,45,35.0,25,25k-45k,硬件,宝安区,2000人以上,20200130,00:37:14,金融,金融数据分析师(003516)
20200102,00:00,vivo,本科,经验3-5年,不需要融资,"“弹性工作,股票期权,大数据平台 千万用户”",0,80,65.0,50,50k-80k,硬件,宝安区,2000人以上,20200130,00:37:14,移动互联网,商业数据分析师 (003969)
20200113,00:00,OPPO,本科,经验3-5年,不需要融资,"“大平台,给力薪酬,海景办公楼,高配健身房”",0,40,30.0,20,20k-40k,硬件,南山区,2000人以上,20200130,00:37:14,移动互联网 数据分析 Spark Hadoop,金融业务数据分析师
20200115,00:00,腾讯,本科,经验不限,上市公司,“免费班车；员工食堂；健身房；鹅厂福利”,0,40,30.0,20,20k-40k,社交,南山区,2000人以上,20200130,00:37:14,移动互联网 数据挖掘 数据分析,腾讯音乐数据分析高级工程师
20200102,00:00,vivo,本科,经验5-10年,不需要融资,“亿级用户、大牛团队、发展空间大”,0,45,35.0,25,25k-45k,硬件,新安,2000人以上,20200130,00:37:14,数据分析,资深\高级数据分析师（互联网）
20200129,00:00,一面数据,本科,经验应届毕业生,A轮,“大数据人工智能；名校系大牛；技术氛围浓”,0,6,4.5,3,3k-6k,"移动互联网,数据服务",南山区,50-150人,20200130,00:37:14,大数据,数据分析师
20200129,00:00,一面数据,本科,经验不限,A轮,“大数据人工智能；名校系大牛；技术氛围浓”,0,15,11.5,8,8k-15k,"移动互联网,数据服务",南山区,50-150人,20200130,00:37:46,大数据,数据分析师（汽车行业）
20200129,00:00,一面数据,本科,经验应届毕业生,A轮,“大数据人工智能；名校系大牛；技术氛围浓”,1,6,4.5,3,3k-6k,"移动互联网,数据服务",南山区,50-150人,20200130,00:37:46,大数据,数据分析师（实习）
20200120,00:00,微众银行,本科,经验1-3年,未融资,“五险一金 绩效奖金 带薪年假”,0,20,16.0,12,12k-20k,金融,大冲,2000人以上,20200130,00:37:46,互联网金融 银行,YFX-数据分析专员(风险监测分析)
