Add_Date,Add_Time,Company,Degree,Experience,Finance,Highlights,If_Intern,Income_Max(k),Income_Mid(k),Income_Min(k),Income_Range(k),Industry,Location,Size,Sys_Date,Sys_Time,Tags,Title
20200110,00:00,振兴银行,本科,经验3-5年,不需要融资,“五险一金、带薪年假、薪酬奖金、健康关怀”,0,30,22.5,15,15k-30k,"移动互联网,金融",福田区,150-500人,20200121,23:59:55,测试 数据库,数据测试专家
20200116,00:00,顺丰科技有限公司,本科,经验5-10年,不需要融资,“弹性工作制 餐补”,0,40,35.0,30,30k-40k,物流丨运输,大冲,2000人以上,20200121,23:59:55,大数据 工具软件,SJK—资深数据产品经理
20200115,00:00,天天看看,本科,经验3-5年,不需要融资,"“提升快,机会多,主管请吃饭,福利好”",0,30,27.5,25,25k-30k,"移动互联网,文娱丨内容",南山区,50-150人,20200121,23:59:55,大数据 Hive Spark Storm Flink,大数据开发工程师
20200116,00:00,寻找母星,本科,经验3-5年,A轮,“风口行业、明星团队、晋升空间大、待遇优厚”,0,25,21.5,18,18k-25k,"移动互联网,消费生活",南山区,150-500人,20200121,23:59:55,本地生活 BI 数据分析,数据分析工程师 （深圳）
20200116,00:00,艾比森,本科,经验1-3年,上市公司,“上市公司 周末双休 五险一金 丰厚年终奖”,0,20,16.0,12,12k-20k,"硬件,其他",坂田,500-2000人,20200121,23:59:55,数据分析,数据管理主任
20200106,00:00,爱问科技,大专,经验3-5年,不需要融资,"“周末双休,丰厚奖金,高额绩效,五险一金”",0,28,22.0,16,16k-28k,"移动互联网,社交",大冲,150-500人,20200121,23:59:55,Hive Spark 数据仓库,大数据工程师
20200120,00:00,久其数字传播,大专,经验1-3年,上市公司,“年轻团队 学习氛围 上市公司 管理规范”,0,8,7.0,6,6k-8k,"移动互联网,广告营销",南山区,2000人以上,20200122,00:00:53,广告营销 移动互联网 结算 统计 分析,数据专员 HW1
20200109,00:00,中信银行信用卡中心,本科,经验5-10年,上市公司,"“精英团队,千万级用户,知识分享”",0,40,35.0,30,30k-40k,"移动互联网,金融",福田区,2000人以上,20200122,00:00:53,银行 架构师,数据库工程师(006340)
20200115,00:00,神策数据,本科,经验5-10年,C轮,"“五险一金,午餐补助,补充医疗,14薪”",0,25,20.0,15,15k-25k,数据服务,深圳湾,150-500人,20200122,00:00:53,大数据 商业 BI 可视化 数据分析,数据分析师-深圳
20200116,00:00,爱美购,本科,经验3-5年,不需要融资,“跨国项目 扁平管理 领导nice”,0,40,30.0,20,20k-40k,"移动互联网,电商",科技园,50-150人,20200122,00:00:53,电商 移动互联网 ETL 数据仓库 Hadoop,大数据开发工程师
20191220,00:00,招商证券信息技术中心,本科,经验3-5年,上市公司,“具有竞争力的福利待遇和广阔的发展前景”,0,40,32.5,25,25k-40k,"企业服务,其他",南油,2000人以上,20200122,00:00:53,全牌照券商 双A级 上市公司 优质培训体系,数据中心管理中级经理
20200103,00:00,听云,本科,经验3-5年,上市公司,"“上市公司,带薪年假,不打卡，七险一金”",0,20,15.0,10,10k-20k,移动互联网,大冲,150-500人,20200122,00:00:53,数据分析 数据 B端产品 企业软件,数据产品经理（长沙）
20200117,00:00,PWC,本科,经验3-5年,不需要融资,“行业翘楚 精英相伴 卓越培训 探索创新”,0,20,17.5,15,15k-20k,金融,东门,2000人以上,20200122,00:00:53,数据分析,高级顾问（数据安全）- 风险及控制部门
20200120,00:00,中正信息,本科,经验5-10年,A轮,“上升空间大，期权激励，深大地铁口”,0,50,37.5,25,25k-50k,"移动互联网,消费生活",南山区,50-150人,20200122,00:00:53,企业服务 大数据 技术管理 架构师,大数据平台架构师
20200114,00:00,Amber Group,本科,经验1-3年,不需要融资,“五险一金、补充商业医疗险、加班餐补”,0,30,22.5,15,15k-30k,"金融,区块链",科技园,50-150人,20200122,00:00:53,投资/融资 银行 战略分析 首席分析师,数据分析-coo office
20200110,00:00,聚合数据,大专,经验3-5年,C轮,"“待遇丰厚,老板nic,团队氛围好”",0,20,16.0,12,12k-20k,数据服务,福田区,50-150人,20200122,00:00:53,互联网金融 大数据,大数据销售经理
20200116,00:00,中信银行信用卡中心,本科,经验3-5年,上市公司,"“精英团队,千万级用户,知识分享”",0,35,27.5,20,20k-35k,"移动互联网,金融",福田区,2000人以上,20200122,00:00:53,银行,测试开发工程师（大数据方向）(006324)
20200120,00:00,立新出行,本科,经验不限,不需要融资,“免费零食，周末双休，弹性工作”,0,50,37.5,25,25k-50k,"电商,消费生活",新安,50-150人,20200122,00:00:53,数据分析,资深数据分析师
20200120,00:00,铱云科技-易订货,本科,经验3-5年,B轮,"“大数据,云计算”",0,25,20.0,15,15k-25k,"企业服务,数据服务",科技园,150-500人,20200122,00:00:53,ETL Hadoop,大数据开发工程师
20200120,00:00,飞贷金融科技,本科,经验1-3年,B轮,"“周末双休,带薪年假,六险一金,环境好”",0,20,16.0,12,12k-20k,"移动互联网,金融",南山区,500-2000人,20200122,00:00:54,互联网金融 借贷 Web安全 MySQL 监控,大数据安全工程师
20200120,00:00,顺丰科技有限公司,本科,经验5-10年,不需要融资,“职位发展前景大，福利高”,0,40,30.0,20,20k-40k,物流丨运输,后海,2000人以上,20200122,00:00:54,物流 数据分析 交互设计,KYY-数据产品经理
20200120,00:00,尚游游戏,本科,经验1-3年,不需要融资,“平台稳定，年终奖丰厚，团队优秀，氛围活跃”,0,15,11.5,8,8k-15k,游戏,科技园,150-500人,20200122,00:01:48,游戏 游戏运营 数据分析 用户留存 用户增长,游戏运营（数据分析方向）
20200120,00:00,大连某IT公司,本科,经验3-5年,上市公司,“工作轻松、周末双休 知名科技股”,0,32,26.0,20,20k-32k,"软件开发,企业服务",新洲,2000人以上,20200122,00:01:48,数据仓库,数据仓库模型设计工程师
20200113,00:00,KLOOK 客路旅行,本科,经验1-3年,D轮及以上,“环境好 双休”,0,24,18.0,12,12k-24k,旅游,福田区,500-2000人,20200122,00:01:48,电商 旅游,风控数据分析师
20200114,00:00,360,本科,经验3-5年,上市公司,“360安全团队、FBI致谢、国际视野”,0,30,25.0,20,20k-30k,信息安全,南山区,2000人以上,20200122,00:01:48,Java Hadoop,大数据研发工程师
20200120,00:00,捷顺科技股份,本科,经验5-10年,上市公司,“福利好 待遇高”,0,30,25.0,20,20k-30k,"移动互联网,消费生活",下梅林,2000人以上,20200122,00:01:48,数据挖掘,数据挖掘工程师
20200116,00:00,全棉时代,本科,经验3-5年,A轮,“电商平台 新零售 千万级用户”,0,15,12.5,10,10k-15k,"电商,其他",龙华新区,2000人以上,20200122,00:01:48,电商 新零售 商业 数据分析,数据分析师（电商方向）
20191220,00:00,招商证券信息技术中心,本科,经验3-5年,上市公司,“金融科技领军、大舞台大作为”,0,80,60.0,40,40k-80k,"企业服务,其他",南山区,2000人以上,20200122,00:01:48,数据架构 数据分析 数据处理,数据产品开发经理
20191220,00:00,招商证券信息技术中心,本科,经验1-3年,上市公司,"“金融,科技”",0,35,27.5,20,20k-35k,"企业服务,其他",南山区,2000人以上,20200122,00:01:48,数据分析,数据分析中级经理
20200117,00:00,华润置地商业地产总部,本科,经验5-10年,上市公司,“完善的薪酬福利体系，商业地产，O2O平台”,0,30,22.5,15,15k-30k,其他,南山区,500-2000人,20200122,00:01:48,Hadoop Spark ETL,大数据开发工程师
20200116,00:00,爱美购,本科,经验1-3年,不需要融资,“跨国项目 扁平管理 领导nice”,0,20,15.0,10,10k-20k,"移动互联网,电商",科技园,50-150人,20200122,00:01:48,电商 移动互联网 数据分析 SQLServer 数据处理,BI数据分析师
20200120,00:00,冰川网络,大专,经验3-5年,上市公司,“上市公司 免费早班车 平台大 自研自发”,0,18,14.0,10,10k-18k,游戏,科技园,500-2000人,20200122,00:01:48,游戏 数据分析 数据运营 SQL 数据库,高级数据分析师
20200120,00:00,鹏开信息,本科,经验1-3年,不需要融资,“假期多，交通方便，工作氛围好”,0,20,16.5,13,13k-20k,"移动互联网,信息安全",上沙,500-2000人,20200122,00:01:48,数据挖掘 SQLServer 数据分析,数据挖掘工程师
20200115,00:00,万顺叫车,本科,经验3-5年,A轮,“薪资优渥 尊享打车券”,0,25,20.0,15,15k-25k,"消费生活,移动互联网",西乡,150-500人,20200122,00:01:48,Python MySQL 数据库 MongoDB,数据库运维工程师（DBA）
20200102,00:00,房极客,本科,经验1-3年,B轮,"“发展空间大,团队氛围好,股票期权”",0,30,22.5,15,15k-30k,"移动互联网,企业服务",南山区,150-500人,20200122,00:01:48,数据挖掘,数据挖掘工程师
20200120,00:00,搜房宝,本科,经验1-3年,不需要融资,“精英团队、福利优越、发展空间大”,0,25,20.0,15,15k-25k,移动互联网,科技园,50-150人,20200122,00:01:48,数据分析 产品设计 产品策划 需求分析,数据产品经理
20200102,00:00,房极客,本科,经验1-3年,B轮,"“发展空间大,团队氛围好,股票期权”",0,30,22.5,15,15k-30k,"移动互联网,企业服务",南山区,150-500人,20200122,00:02:14,数据挖掘,数据挖掘工程师
20200120,00:00,搜房宝,本科,经验1-3年,不需要融资,“精英团队、福利优越、发展空间大”,0,25,20.0,15,15k-25k,移动互联网,科技园,50-150人,20200122,00:02:14,数据分析 产品设计 产品策划 需求分析,数据产品经理
20200117,00:00,富途,硕士,经验应届毕业生,上市公司,“腾讯系团队，核心业务”,1,4,3.5,3,3k-4k,金融,南山区,500-2000人,20200122,00:02:14,数据分析,商业数据分析实习生
20200120,00:00,联龙博通,本科,经验3-5年,D轮及以上,“餐补、五险一金、十三薪、加班费”,0,16,13.5,11,11k-16k,"移动互联网,电商",科技园,2000人以上,20200122,00:02:14,大数据 DB2 Java 搜索,（深圳）数据库开发
20200110,00:00,振兴银行,本科,经验3-5年,不需要融资,“五险一金、带薪年假、薪酬奖金、健康关怀”,0,30,22.5,15,15k-30k,"移动互联网,金融",福田区,150-500人,20200122,00:02:14,测试 数据库,数据测试专家
20200116,00:00,顺丰科技有限公司,本科,经验5-10年,不需要融资,“弹性工作制 餐补”,0,40,35.0,30,30k-40k,物流丨运输,大冲,2000人以上,20200122,00:02:14,大数据 工具软件,SJK—资深数据产品经理
20200115,00:00,天天看看,本科,经验3-5年,不需要融资,"“提升快,机会多,主管请吃饭,福利好”",0,30,27.5,25,25k-30k,"移动互联网,文娱丨内容",南山区,50-150人,20200122,00:02:14,大数据 Hive Spark Storm Flink,大数据开发工程师
20200116,00:00,寻找母星,本科,经验3-5年,A轮,“风口行业、明星团队、晋升空间大、待遇优厚”,0,25,21.5,18,18k-25k,"移动互联网,消费生活",南山区,150-500人,20200122,00:02:14,本地生活 BI 数据分析,数据分析工程师 （深圳）
20200116,00:00,艾比森,本科,经验1-3年,上市公司,“上市公司 周末双休 五险一金 丰厚年终奖”,0,20,16.0,12,12k-20k,"硬件,其他",坂田,500-2000人,20200122,00:02:14,数据分析,数据管理主任
20200106,00:00,爱问科技,大专,经验3-5年,不需要融资,"“周末双休,丰厚奖金,高额绩效,五险一金”",0,28,22.0,16,16k-28k,"移动互联网,社交",大冲,150-500人,20200122,00:02:14,Hive Spark 数据仓库,大数据工程师
20200120,00:00,久其数字传播,大专,经验1-3年,上市公司,“年轻团队 学习氛围 上市公司 管理规范”,0,8,7.0,6,6k-8k,"移动互联网,广告营销",南山区,2000人以上,20200122,00:02:14,广告营销 移动互联网 结算 统计 分析,数据专员 HW1
20200109,00:00,中信银行信用卡中心,本科,经验5-10年,上市公司,"“精英团队,千万级用户,知识分享”",0,40,35.0,30,30k-40k,"移动互联网,金融",福田区,2000人以上,20200122,00:02:14,银行 架构师,数据库工程师(006340)
20200115,00:00,神策数据,本科,经验5-10年,C轮,"“五险一金,午餐补助,补充医疗,14薪”",0,25,20.0,15,15k-25k,数据服务,深圳湾,150-500人,20200122,00:02:14,大数据 商业 BI 可视化 数据分析,数据分析师-深圳
20200116,00:00,爱美购,本科,经验3-5年,不需要融资,“跨国项目 扁平管理 领导nice”,0,40,30.0,20,20k-40k,"移动互联网,电商",科技园,50-150人,20200122,00:02:15,电商 移动互联网 ETL 数据仓库 Hadoop,大数据开发工程师
20191220,00:00,招商证券信息技术中心,本科,经验3-5年,上市公司,“具有竞争力的福利待遇和广阔的发展前景”,0,40,32.5,25,25k-40k,"企业服务,其他",南油,2000人以上,20200122,00:02:15,全牌照券商 双A级 上市公司 优质培训体系,数据中心管理中级经理
20200103,00:00,听云,本科,经验3-5年,上市公司,"“上市公司,带薪年假,不打卡，七险一金”",0,20,15.0,10,10k-20k,移动互联网,大冲,150-500人,20200122,00:02:52,数据分析 数据 B端产品 企业软件,数据产品经理（长沙）
20200117,00:00,PWC,本科,经验3-5年,不需要融资,“行业翘楚 精英相伴 卓越培训 探索创新”,0,20,17.5,15,15k-20k,金融,东门,2000人以上,20200122,00:02:52,数据分析,高级顾问（数据安全）- 风险及控制部门
20200120,00:00,中正信息,本科,经验5-10年,A轮,“上升空间大，期权激励，深大地铁口”,0,50,37.5,25,25k-50k,"移动互联网,消费生活",南山区,50-150人,20200122,00:02:52,企业服务 大数据 技术管理 架构师,大数据平台架构师
20200114,00:00,Amber Group,本科,经验1-3年,不需要融资,“五险一金、补充商业医疗险、加班餐补”,0,30,22.5,15,15k-30k,"金融,区块链",科技园,50-150人,20200122,00:02:52,投资/融资 银行 战略分析 首席分析师,数据分析-coo office
20200110,00:00,聚合数据,大专,经验3-5年,C轮,"“待遇丰厚,老板nic,团队氛围好”",0,20,16.0,12,12k-20k,数据服务,福田区,50-150人,20200122,00:02:52,互联网金融 大数据,大数据销售经理
20200116,00:00,中信银行信用卡中心,本科,经验3-5年,上市公司,"“精英团队,千万级用户,知识分享”",0,35,27.5,20,20k-35k,"移动互联网,金融",福田区,2000人以上,20200122,00:02:52,银行,测试开发工程师（大数据方向）(006324)
20200120,00:00,立新出行,本科,经验不限,不需要融资,“免费零食，周末双休，弹性工作”,0,50,37.5,25,25k-50k,"电商,消费生活",新安,50-150人,20200122,00:02:52,数据分析,资深数据分析师
20200120,00:00,铱云科技-易订货,本科,经验3-5年,B轮,"“大数据,云计算”",0,25,20.0,15,15k-25k,"企业服务,数据服务",科技园,150-500人,20200122,00:02:52,ETL Hadoop,大数据开发工程师
20200120,00:00,飞贷金融科技,本科,经验1-3年,B轮,"“周末双休,带薪年假,六险一金,环境好”",0,20,16.0,12,12k-20k,"移动互联网,金融",南山区,500-2000人,20200122,00:02:52,互联网金融 借贷 Web安全 MySQL 监控,大数据安全工程师
20200120,00:00,顺丰科技有限公司,本科,经验5-10年,不需要融资,“职位发展前景大，福利高”,0,40,30.0,20,20k-40k,物流丨运输,后海,2000人以上,20200122,00:02:52,物流 数据分析 交互设计,KYY-数据产品经理
20200115,00:00,晨星Morningstar,本科,经验不限,上市公司,“办公环境好”,0,7,6.0,5,5k-7k,金融,车公庙,500-2000人,20200122,00:02:52,证券 基金 股票,股票数据分析员
20200115,00:00,晨星Morningstar,本科,经验不限,上市公司,“外企环境、跨国平台、周末双休、氛围好”,1,4,3.0,2,2k-4k,金融,车公庙,500-2000人,20200122,00:02:52,金融,股票数据处理实习生
20200113,00:00,阅文集团,本科,经验3-5年,上市公司,“年终奖 福利佳”,0,30,22.5,15,15k-30k,文娱丨内容,西丽,500-2000人,20200122,00:02:52,大数据 移动互联网,大数据开发工程师-深圳
20200109,00:00,大宇无限,本科,经验不限,C轮,“平台高速发展 六险一金 提供三餐 成长快”,0,40,30.0,20,20k-40k,移动互联网,大冲,50-150人,20200122,00:02:52,大数据 移动互联网 平台 Hadoop 数据库,后台开发-大数据方向
20191227,00:00,长亮科技,本科,经验3-5年,上市公司,"“学习型团队,银行项目,大平台,上升型团队”",0,20,15.0,10,10k-20k,企业服务,福田区,2000人以上,20200122,00:02:52,大数据 银行 数据挖掘 数据分析,金融/银行/互联网 数据分析 数据挖掘岗
20200102,00:00,房极客,本科,经验5-10年,B轮,"“发展空间大,薪酬提升快,股票期权”",0,40,30.0,20,20k-40k,"移动互联网,企业服务",南山区,150-500人,20200122,00:03:31,大数据 Hadoop 数据仓库 ETL,大数据开发工程师
20200109,00:00,创梦天地,本科,经验3-5年,上市公司,“优质团队优质平台 上市公司”,0,30,22.5,15,15k-30k,游戏,科技园,500-2000人,20200122,00:03:32,大数据 数据挖掘 数据分析,高级数据分析工程师
20200114,00:00,Amber Group,本科,经验3-5年,不需要融资,“五险一金、补充商业医疗险、加班餐补”,0,40,30.0,20,20k-40k,"金融,区块链",科技园,50-150人,20200122,00:03:32,投资/融资 银行 BI 可视化 数据分析 数据运营,BI数据分析师
20200116,00:00,云天励飞,本科,经验3-5年,B轮,“人工智能”,0,28,22.5,17,17k-28k,人工智能,前海,500-2000人,20200122,00:03:32,数据挖掘 数据分析,大数据分析与挖掘工程师
20200120,00:00,海万科技,本科,经验1-3年,不需要融资,“周末双休、五险一金、节假日福利礼品等。”,0,18,14.5,11,11k-18k,"移动互联网,金融",福田区,500-2000人,20200122,00:03:32,Oracle 数据仓库,BI数据分析师
20200115,00:00,神策数据,大专,经验1-3年,C轮,"“五险一金,午餐补助,补充医疗,14薪”",0,15,12.5,10,10k-15k,数据服务,深圳湾,150-500人,20200122,00:03:32,Hadoop Linux Shell Python,大数据运维工程师-深圳
20200114,00:00,华阅文化,本科,经验3-5年,A轮,"“奇虎360,饭补,午餐水果,下午茶”",0,20,16.5,13,13k-20k,移动互联网,南山区,150-500人,20200122,00:03:32,运营 用户运营 数据分析 RFM模型,产品运营（用户&数据）（HY00006）
20200110,00:00,聚合数据,不限,经验5-10年,C轮,"“待遇丰厚,老板nice,团队氛围好”",0,25,20.0,15,15k-25k,数据服务,笋岗,50-150人,20200122,00:03:32,大数据 部门管理 大客户代表,大数据销售总监
20200115,00:00,顺丰科技有限公司,本科,经验3-5年,不需要融资,“职位发展前景大，福利高”,0,40,30.0,20,20k-40k,物流丨运输,大冲,2000人以上,20200122,00:03:32,数据架构 数据仓库 数据分析 ETL,TS-数据开发工程师
20200115,00:00,晨星Morningstar,本科,经验不限,上市公司,“周末双休、氛围好”,0,7,6.0,5,5k-7k,金融,车公庙,500-2000人,20200122,00:03:32,金融 证券 基金 股票,基金数据分析员
20191226,00:00,安信证券,本科,经验1-3年,上市公司,“年终奖；五险一金；商业保险；带薪年假”,0,20,16.0,12,12k-20k,金融,福田区,2000人以上,20200122,00:03:32,数据分析 ETL Spark,大数据运维工程师
20200120,00:00,盛业资本,本科,经验3-5年,上市公司,“香港上市公司，14~17薪”,0,25,20.0,15,15k-25k,"金融,数据服务",福田区,150-500人,20200122,00:03:32,投资/融资 ETL Hadoop Hive Spark,大数据开发工程师
20200116,00:00,YIDATEC,大专,经验1-3年,不需要融资,“顶尖的项目团队可以让你得到快速成长”,0,15,12.5,10,10k-15k,"移动互联网,游戏",科技园,2000人以上,20200122,00:03:32,SQL 数据库,数据分析
20200106,00:00,万科物业,本科,经验5-10年,不需要融资,“五百强名企、行业领头羊”,0,35,26.5,18,18k-35k,房产家居,上梅林,2000人以上,20200122,00:03:32,ETL MySQL 数据仓库,高级数据开发工程师
20200117,00:00,掌酷软件,大专,经验1-3年,不需要融资,“弹性工作制 全勤奖 五险一金”,0,10,7.5,5,5k-10k,移动互联网,南山区,50-150人,20200122,00:03:32,移动互联网 数据分析 产品运营,数据运营
20200113,00:00,梦网荣信科技集团,本科,经验3-5年,上市公司,“技术牛 福利好 人才多”,0,25,20.0,15,15k-25k,移动互联网,南山区,500-2000人,20200122,00:04:30,移动互联网 数据库开发,数据库工程师-EMP标准
20200109,00:00,乐信,本科,经验3-5年,上市公司,“上市公司 行业top”,0,35,27.5,20,20k-35k,金融,南山区,2000人以上,20200122,00:04:30,移动互联网,数据挖掘 (MJ000859)
20200120,00:00,维恩贝特,大专,经验5-10年,上市公司,"“六险一金,年终奖金,专业培训,福利多多”",0,20,17.5,15,15k-20k,电商,南山区,500-2000人,20200122,00:04:30,数据挖掘 数据架构 数据仓库,大数据开发工程师
20200120,00:00,深圳市甘棠明善餐饮有限公司,不限,经验1-3年,未融资,“学习型组织、扁平管理、有竞争力的薪酬”,0,18,15.0,12,12k-18k,消费生活,蛇口,2000人以上,20200122,00:04:30,Hadoop Hive 数据仓库,BI/数据仓库工程师
20200120,00:00,搜房宝,本科,经验5-10年,不需要融资,“弹性工作 周末双休 氛围轻松”,0,45,35.0,25,25k-45k,移动互联网,大冲,50-150人,20200122,00:04:30,数据挖掘 Hadoop Spark Storm,大数据项目负责人
20200120,00:00,搜房宝,本科,经验5-10年,不需要融资,“弹性工作 周末双休 氛围轻松”,0,40,30.0,20,20k-40k,移动互联网,大冲,50-150人,20200122,00:04:30,运维 数据库 数据库管理员,DBA数据库管理工程师
20200115,00:00,深圳市晨北科技有限公司,本科,经验3-5年,未融资,“平台好、七险一金、团队氛围好”,0,40,30.0,20,20k-40k,电商,南山区,150-500人,20200122,00:04:30,大数据 数据分析,大数据分析开发工程师
20200116,00:00,云天励飞,本科,经验5-10年,B轮,"“独角兽,人工智能,团队融洽,高成长”",0,30,27.5,25,25k-30k,人工智能,前海,500-2000人,20200122,00:04:30,数据 产品设计,深度学习和数据平台产品经理(J10143)
20200120,00:00,光启元 RAYKITE,本科,经验3-5年,不需要融资,“岗位晋升”,0,18,15.0,12,12k-18k,"数据服务,企业服务",科技园,150-500人,20200122,00:04:30,大数据 工具软件,大数据应用工程师
20200112,00:00,is smart,不限,经验1-3年,不需要融资,"“营销数据实践,服务500强客户”",0,15,11.5,8,8k-15k,"移动互联网,企业服务",南油,150-500人,20200122,00:04:30,企业服务 广告营销 可视化 数据分析 数据运营,数据分析工程师
20200109,00:00,乐信,本科,经验3-5年,上市公司,“上市公司 行业top”,0,25,20.0,15,15k-25k,金融,南山区,2000人以上,20200122,00:04:30,移动互联网,数据仓库（资金） (MJ000862)
20200120,00:00,万汇互联,本科,经验3-5年,天使轮,"“绩效奖金,弹性工作,团队气氛好,福利多”",0,30,25.0,20,20k-30k,"社交,金融",南山区,150-500人,20200122,00:04:30,大数据 数据挖掘 数据分析,大数据高级软件开发工程师
20200119,00:00,SAS,硕士,经验3-5年,不需要融资,“知名外企，SAS大数据分析平台，发展空间”,0,25,20.0,15,15k-25k,人工智能,科技园,2000人以上,20200122,00:04:30,电子/半导体/集成电路 算法 数据分析,数据挖掘
20191223,00:00,瞬玩科技,本科,经验1-3年,A轮,“五险一金 弹性工作 发展前景”,0,10,9.0,8,8k-10k,移动互联网,大冲,50-150人,20200122,00:04:30,运营,数据运营
20200113,00:00,梦网荣信科技集团,本科,经验1-3年,上市公司,“技术牛 福利好 人才多”,0,19,14.5,10,10k-19k,移动互联网,南山区,500-2000人,20200122,00:04:30,移动互联网 大数据,大数据开发工程师(广告)-WLW
20200115,00:00,纳才信息科技,本科,经验3-5年,天使轮,“五险一金 绩效奖金 年终奖”,0,30,27.5,25,25k-30k,"移动互联网,区块链",大冲,15-50人,20200122,00:05:00,数据分析 数据运营,数据分析师
20200119,00:00,立创商城,本科,经验3-5年,A轮,"“五险一金,周末双休,水果下午茶，员工活动”",0,50,37.5,25,25k-50k,"电商,硬件",福田区,150-500人,20200122,00:05:00,电商,大数据算法工程师
20200116,00:00,微创软件,大专,经验3-5年,不需要融资,“五险一金”,0,11,9.5,8,8k-11k,"企业服务,移动互联网",科技园,2000人以上,20200122,00:05:00,移动互联网 Hive MySQL Hadoop Spark,腾讯数据分析
20200117,00:00,传智播客,本科,经验5-10年,C轮,“各种奖金，员工旅游，员工生日福利等”,0,50,37.5,25,25k-50k,教育,新安,500-2000人,20200122,00:05:01,大数据 Hadoop Spark Flink Scala,大数据讲师
20200110,00:00,4PX,本科,经验3-5年,D轮及以上,“阿里系 自主研发 团队氛围好 技术大咖多”,0,25,19.0,13,13k-25k,"移动互联网,电商",西乡,500-2000人,20200122,00:05:01,物流 产品设计 需求分析 数据分析,产品经理（数据方向）
20200117,00:00,汇合,本科,经验1-3年,不需要融资,“技术大牛团队 下午茶 年终奖 周末双休”,0,12,10.0,8,8k-12k,"企业服务,金融",南山区,2000人以上,20200122,00:05:01,金融 SQL 数据库 数据分析,数据分析岗位
20200106,00:00,百果科技,本科,经验5-10年,B轮,"“弹性工作,工作氛围好,调薪机会,五险一金”",0,40,32.5,25,25k-40k,"移动互联网,电商",科技园,150-500人,20200122,00:05:01,架构师 领导力,高级架构师（数据）
20200119,00:00,立创商城,本科,经验3-5年,A轮,“13薪+绩效奖金+年底休假2周”,0,26,23.0,20,20k-26k,"电商,硬件",福田区,150-500人,20200122,00:05:01,电商 数据分析 产品设计,数据产品经理（商品策略）
20200119,00:00,立创商城,本科,经验3-5年,A轮,"“五险一金,周末双休,水果下午茶”",0,25,20.0,15,15k-25k,"电商,硬件",福田区,150-500人,20200122,00:05:01,数据分析 SQL 商业,数据分析师（商品方向）
20200114,00:00,Yeahmobi,本科,经验1-3年,上市公司,“超棒福利 超棒团队 火箭式成长”,0,20,16.0,12,12k-20k,移动互联网,大冲,150-500人,20200122,00:05:01,互联网金融 数据分析 MySQL,数据分析师（风控）
20200116,00:00,诺悦智能,本科,经验5-10年,未融资,“五险一金 奖金 餐补 通讯补助等”,0,50,37.5,25,25k-50k,数据服务,人民南,50-150人,20200122,00:05:01,Scala Hadoop Spark 数据仓库,大数据高级研发工程师
20200116,00:00,诺悦智能,本科,经验1-3年,未融资,“五险一金 奖金 餐补 通讯补助等”,0,24,18.0,12,12k-24k,数据服务,人民南,50-150人,20200122,00:05:01,Scala Spark Hadoop 数据仓库,大数据初级开发工程师
20200117,00:00,成都保微科技有限公司,本科,经验5-10年,A轮,"“国外项目,发展机会多,行业前景好”",0,50,37.5,25,25k-50k,"移动互联网,企业服务",南油,150-500人,20200122,00:05:01,大数据 保险 Spark 数据架构 数据挖掘 Hive,大数据总监
20200106,00:00,深度赋智,硕士,经验应届毕业生,未融资,“大牛云集，高速发展，高额年终，弹性工作”,1,7,6.0,5,5k-7k,人工智能,南山区,15-50人,20200122,00:05:01,深度学习 数据挖掘 算法,大数据/AI架构工程师(实习)--深圳南山区
20200106,00:00,脑医生,硕士,经验1-3年,A轮,“接触前沿技术、发展空间大”,0,20,17.5,15,15k-20k,"医疗丨健康,数据服务",深圳湾,15-50人,20200122,00:05:01,医疗健康 技术管理,医学数据影像处理专员
20200117,00:00,一面数据,本科,经验1-3年,A轮,“大数据人工智能；名校系大牛；技术氛围浓”,0,15,11.5,8,8k-15k,"移动互联网,数据服务",南山区,50-150人,20200122,00:06:04,云计算,数据分析师（另类数据方向）
20200117,00:00,极光,本科,经验3-5年,上市公司,“五险一金、14薪/年、下午茶等等”,0,40,30.0,20,20k-40k,企业服务,南山区,500-2000人,20200122,00:06:04,金融 数据分析,数据产品经理
20200113,00:00,梦网荣信科技集团,本科,经验3-5年,上市公司,“技术牛 福利好 人才多”,0,40,30.0,20,20k-40k,移动互联网,南山区,500-2000人,20200122,00:06:04,移动互联网 系统架构,大数据平台架构师/经理-WLW
20200119,00:00,新超越,本科,经验3-5年,未融资,"“五险一金，双休,弹性工作制”",0,30,22.5,15,15k-30k,软件开发,大冲,50-150人,20200122,00:06:04,游戏 大数据,数据分析师
20200117,00:00,云途物流,本科,经验3-5年,B轮,“项目奖金 下午茶 地铁口 五险一金”,0,25,20.0,15,15k-25k,物流丨运输,坂田,2000人以上,20200122,00:06:04,数据挖掘 数据仓库 Spark Scala,大数据开发工程师
20200115,00:00,互联港湾,不限,经验5-10年,不需要融资,“大平台”,0,70,55.0,40,40k-70k,"移动互联网,电商",南山区,500-2000人,20200122,00:06:04,大数据,大数据开发工程师/架构师
20191227,00:00,vivo,本科,经验3-5年,不需要融资,"“工作有挑战,团队有激情,付出有回报”",0,45,35.0,25,25k-45k,硬件,宝安区,2000人以上,20200122,00:06:04,金融,金融数据分析师(003516)
