Add_Date,Add_Time,Company,Degree,Experience,Finance,Highlights,If_Intern,Income_Max(k),Income_Mid(k),Income_Min(k),Income_Range(k),Industry,Location,Size,Sys_Date,Sys_Time,Tags,Title
20200120,00:00,TCL通讯科技控股有限公司,本科,经验3-5年,上市公司,“六险一金、年终奖、绩效奖金、免费班车等”,0,35,27.5,20,20k-35k,"移动互联网,硬件",西丽,2000人以上,20200125,13:36:37,Hadoop Flink Storm Spark,大数据工程师
20200120,00:00,海知智能,本科,经验3-5年,A轮,"“创新前沿,弹性工作,发展空间大,技术大牛”",0,30,22.5,15,15k-30k,"移动互联网,数据服务",深圳湾,50-150人,20200125,13:36:37,云计算 大数据 ETL Java Hadoop 数据分析,数据开发工程师
20200120,00:00,来电科技,本科,经验5-10年,不需要融资,"“行业独角兽,全员期权,发展空间大”",0,35,29.5,24,24k-35k,"移动互联网,消费生活",科技园,2000人以上,20200125,13:36:37,本地生活 移动互联网 数据仓库 数据处理 数据库开发 Hadoop,大数据架构师
20200117,00:00,明源云,本科,经验5-10年,上市公司,"“高端技术,敏捷开发,扁平管理,牛人多”",0,35,27.5,20,20k-35k,电商,科技园,2000人以上,20200125,13:36:37,事业部经营 领导力,产品线负责人（数据平台）
20200107,00:00,华云中盛,大专,经验1年以下,不需要融资,“数据分析，数据标注”,0,7,5.5,4,4k-7k,"数据服务,移动互联网",科技园,500-2000人,20200125,13:36:37,数据分析 SEM,数据标注
20200119,00:00,海万科技,大专,经验3-5年,不需要融资,“五险一金，周末双休，朝九晚六”,0,19,16.5,14,14k-19k,"移动互联网,金融",福田区,500-2000人,20200125,13:36:37,Hadoop,BI大数据开发
20200116,00:00,微众信科,硕士,经验5-10年,D轮及以上,"“薪资高,福利好,技术新,工作环境好”",0,80,70.0,60,60k-80k,"金融,数据服务",南山区,150-500人,20200125,13:37:11,人工智能,数据科学家
20200114,00:00,Amber Group,本科,经验3-5年,不需要融资,“五险一金、补充商业医疗险、加班餐补”,0,40,30.0,20,20k-40k,"金融,区块链",科技园,50-150人,20200125,13:37:11,投资/融资 银行 BI 可视化 数据分析 数据运营,BI数据分析师
20200116,00:00,一加手机,本科,经验3-5年,未融资,“福利好”,0,20,17.5,15,15k-20k,硬件,香蜜湖,500-2000人,20200125,13:37:11,电商,电商数据分析师
20200116,00:00,一加手机,本科,经验3-5年,未融资,“福利好”,0,20,17.5,15,15k-20k,硬件,香蜜湖,500-2000人,20200125,13:37:11,电商,电商数据分析师
20200120,00:00,乐易网络,本科,经验5-10年,不需要融资,"“五险一金,年终奖,氛围开放,带薪旅行”",0,50,40.0,30,30k-50k,"移动互联网,游戏",南山区,150-500人,20200125,13:37:12,数据分析 数据库开发 数据挖掘,数据分析工程师
20200121,00:00,卓轩科技,本科,经验5-10年,A轮,“行业前景，技术大牛，发展空间，个人增值”,0,25,20.0,15,15k-25k,"移动互联网,电商",南油,50-150人,20200125,13:37:12,数据仓库 数据分析 数据处理 ETL,高级数据开发工程师/ETL/BI
20200115,00:00,天天看看,本科,经验3-5年,不需要融资,"“提升快,机会多,主管请吃饭,福利好”",0,30,27.5,25,25k-30k,"移动互联网,文娱丨内容",南山区,50-150人,20200125,13:37:12,大数据 Hive Spark Storm Flink,大数据开发工程师
20200120,00:00,金蝶,本科,经验3-5年,上市公司,“大平台发展机遇广福利待遇好团队氛围好”,0,20,15.0,10,10k-20k,企业服务,科技园,2000人以上,20200125,13:37:12,测试 功能测试,测试工程师（数据平台方向）
20200121,00:00,索信达数据,本科,经验3-5年,上市公司,“银行标杆项目 团队氛围好 扁平管理”,0,30,22.5,15,15k-30k,人工智能,科技园,150-500人,20200125,13:37:12,大数据 Scala Hadoop,高级大数据开发工程师（招行项目）
20200108,00:00,深圳妈妈资本,本科,经验3-5年,A轮,"“五险一金,公司福利,晋升空间”",0,50,37.5,25,25k-50k,金融,后海,50-150人,20200125,13:37:12,数据架构,数据开发
20200106,00:00,百融云创,本科,经验3-5年,C轮,"“六险一金,带薪年假,绩效奖金,年底双薪”",0,30,22.5,15,15k-30k,金融,大冲,500-2000人,20200125,13:37:12,数据分析,数据分析师
20200115,00:00,晨星Morningstar,本科,经验不限,上市公司,“周末双休、氛围好”,0,7,6.0,5,5k-7k,金融,车公庙,500-2000人,20200125,13:37:12,金融 证券 基金 股票,基金数据分析员
20200119,00:00,迅销科技,本科,经验5-10年,D轮及以上,“五险一金 绩效奖金 员工体检”,0,20,17.5,15,15k-20k,"电商,企业服务",科技园,150-500人,20200125,13:37:12,电商 银行 分析师,内审经理（数据流程方向）
20200119,00:00,爱问医联,本科,经验3-5年,C轮,“周末双休，带薪年假，绩效奖金，年终奖金”,0,20,16.0,12,12k-20k,"医疗丨健康,移动互联网",南山区,150-500人,20200125,13:37:12,数据分析,数据分析师
20200119,00:00,爱问医联,本科,经验5-10年,C轮,“行业发展前景好，团队优秀，氛围好。”,0,20,16.0,12,12k-20k,"医疗丨健康,移动互联网",南山区,150-500人,20200125,13:37:12,MySQL 数据分析 数据仓库,数据库工程师
20200119,00:00,紫川软件,大专,经验3-5年,不需要融资,“周末双休 五险一金 员工旅游 员工体检”,0,18,15.0,12,12k-18k,"电商,金融",南油,500-2000人,20200125,13:38:06,云计算 Java 数据挖掘,大数据开发工程师
20200117,00:00,鲁班嫡系机器人,大专,经验1-3年,不需要融资,"“周末双休,五险一金,带薪年假,扁平管理”",0,6,5.0,4,4k-6k,"移动互联网,硬件",横岗,150-500人,20200125,13:38:06,硬件制造 图像处理 音视频,数据标注员
20200120,00:00,PINTEC,本科,经验3-5年,上市公司,“上市公司，核心项目，福利多多，不做加班狗”,0,18,16.5,15,15k-18k,"移动互联网,金融",大冲,150-500人,20200125,13:38:06,房产服务 大数据 Hadoop Redis Java Hive,大数据开发工程师
20200116,00:00,vivo,本科,经验5-10年,不需要融资,"“发展空间大,工作氛围好,奖金丰厚”",0,60,45.0,30,30k-60k,硬件,宝安区,2000人以上,20200125,13:38:06,移动互联网 数据挖掘,风控数据挖掘工程师(006301)
20200119,00:00,永安在线,本科,经验1-3年,A轮,“大牛多 空间大 坚持双休”,0,20,16.0,12,12k-20k,信息安全,大冲,50-150人,20200125,13:38:06,SQL 数据分析 数据库,数据分析师
20200107,00:00,YIDATEC,本科,经验3-5年,不需要融资,"“五险一金,班车,早餐,团建”",0,14,11.5,9,9k-14k,"移动互联网,游戏",科技园,2000人以上,20200125,13:38:06,MySQL Hive Hadoop Spark,数据开发
20200120,00:00,海知智能,本科,经验不限,A轮,"“创新前沿,发展空间大,弹性工作,五险一金”",0,30,22.5,15,15k-30k,"移动互联网,数据服务",南山区,50-150人,20200125,13:38:06,需求分析 产品设计 产品策划 项目管理,数据产品经理（B端）
20200120,00:00,海知智能,本科,经验3-5年,A轮,“创新前沿，发展空间大，技术牛人，”,0,30,24.0,18,18k-30k,"移动互联网,数据服务",南山区,50-150人,20200125,13:38:06,Hadoop Scala,Python大数据工程师
20200120,00:00,WeLab卫盈联,硕士,经验3-5年,B轮,"“技术牛,高成长空间,福利好,氛围好”",0,40,30.0,20,20k-40k,金融,南山区,500-2000人,20200125,13:38:06,信息安全,数据安全算法工程师
20200119,00:00,搜房宝,本科,经验1-3年,不需要融资,“精英团队、福利优越、发展空间大”,0,25,20.0,15,15k-25k,移动互联网,科技园,50-150人,20200125,13:38:06,数据分析 产品设计 产品策划 需求分析,数据产品经理
20191223,00:00,瞬玩科技,本科,经验1-3年,A轮,“五险一金 弹性工作 发展前景”,0,10,9.0,8,8k-10k,移动互联网,大冲,50-150人,20200125,13:38:06,运营,数据运营
20200120,00:00,万兴科技集团股份有限公司,本科,经验3-5年,上市公司,“上市公司 扁平化管理 公司氛围好”,0,30,25.0,20,20k-30k,移动互联网,南山区,500-2000人,20200125,13:38:06,数据分析 数据挖掘 Hadoop Spark,高级大数据开发工程师
20200120,00:00,乐播科技,本科,经验5-10年,B轮,“期权分红 餐补车补 美女多 同事好”,0,35,27.5,20,20k-35k,移动互联网,深圳湾,50-150人,20200125,13:38:06,大数据 移动互联网 数据分析 Hadoop MySQL SQLServer,数据挖掘和分析工程师
20200120,00:00,金蝶,本科,经验3-5年,上市公司,“大平台发展机遇广福利待遇好团队氛围好”,0,20,15.0,10,10k-20k,企业服务,科技园,2000人以上,20200125,13:38:07,Vue Web前端,web前端（大数据平台）
20200120,00:00,深圳市麦谷科技有限公司,本科,经验3-5年,A轮,“季度奖金，年度奖金”,0,22,18.5,15,15k-22k,"移动互联网,数据服务",南山医院,50-150人,20200125,13:38:07,大数据 移动互联网 Hadoop NLP 数据处理 数据仓库,大数据开发工程师
20200120,00:00,投中信息,本科,经验3-5年,D轮及以上,“五险一金，带薪病假，带薪年假等”,0,25,20.0,15,15k-25k,金融,皇岗,150-500人,20200125,13:38:44,销售,数据产品销售总监
20200121,00:00,顺丰-丰e足食,本科,经验3-5年,上市公司,"“发展空间大,品牌影响”",0,30,24.0,18,18k-30k,"移动互联网,消费生活",沙嘴,2000人以上,20200125,13:38:44,数据挖掘 MySQL,大数据分析与挖掘工程师
20200106,00:00,脑医生,硕士,经验1-3年,A轮,“接触前沿技术、发展空间大”,0,20,17.5,15,15k-20k,"医疗丨健康,数据服务",深圳湾,15-50人,20200125,13:38:44,医疗健康 技术管理,医学数据影像处理专员
20200119,00:00,陀螺财经,大专,经验1-3年,未融资,“新颖好玩 氛围好 年轻化 发展大 双休制”,0,30,22.5,15,15k-30k,"广告营销,文娱丨内容",福田区,50-150人,20200125,13:38:44,DBA,高级数据库工程师(DBA)
20200115,00:00,神策数据,本科,经验5-10年,C轮,"“五险一金,午餐补助,补充医疗,14薪”",0,25,20.0,15,15k-25k,数据服务,深圳湾,150-500人,20200125,13:38:44,大数据 商业 BI 可视化 数据分析,数据分析师-深圳
20200119,00:00,久其数字传播,大专,经验1-3年,上市公司,“年轻团队 学习氛围 上市公司 管理规范”,0,8,7.0,6,6k-8k,"移动互联网,广告营销",南山区,2000人以上,20200125,13:38:44,广告营销 移动互联网 结算 统计 分析,数据专员 HW1
20200115,00:00,懒人科技,本科,经验1-3年,不需要融资,“朝阳行业”,0,24,18.0,12,12k-24k,移动互联网,南山区,50-150人,20200125,13:38:44,电商 新零售 ETL 数据仓库,数据开发工程师
20200115,00:00,懒人科技,本科,经验1-3年,不需要融资,“朝阳行业”,0,20,15.0,10,10k-20k,移动互联网,南山区,50-150人,20200125,13:38:44,新零售 本地生活 SQL 数据运营 数据库,数据分析师
20200106,00:00,百融云创,本科,经验应届毕业生,C轮,“六险一金 福利补贴 年终奖金”,1,5,4.0,3,3k-5k,金融,大冲,500-2000人,20200125,13:38:44,数据分析,数据分析实习生
20200121,00:00,乐家云计算有限公司,硕士,经验1-3年,不需要融资,"“16薪,五险一金,弹性工时”",0,18,15.0,12,12k-18k,"移动互联网,企业服务",南头,50-150人,20200125,13:38:44,大数据 数据挖掘 数据分析 MySQL,大数据分析师
20200115,00:00,成功壹零壹,大专,经验不限,A轮,“周末双休 五险一金”,0,6,5.0,4,4k-6k,"移动互联网,数据服务",科技园,15-50人,20200125,13:38:44,数据分析,数据专员
20200116,00:00,YIDATEC,大专,经验1-3年,不需要融资,“顶尖的项目团队可以让你得到快速成长”,0,15,12.5,10,10k-15k,"移动互联网,游戏",科技园,2000人以上,20200125,13:38:44,SQL 数据库,数据分析
20200120,00:00,懒人听书,大专,经验3-5年,C轮,"“5天7小时,工作氛围好,成长空间大”",0,20,17.0,14,14k-20k,移动互联网,大冲,150-500人,20200125,13:38:44,移动互联网 教育 Java 数据挖掘,Java大数据开发工程师
20200120,00:00,云途物流,本科,经验1年以下,B轮,“项目奖金 下午茶 地铁口 五险一金”,0,18,15.5,13,13k-18k,物流丨运输,坂田,2000人以上,20200125,13:38:44,可视化 BI,中级数据分析师
20200116,00:00,绿湾科技,本科,经验3-5年,B轮,“补充医疗、公积全额金、租房补贴”,0,40,30.0,20,20k-40k,"企业服务,数据服务",福田区,150-500人,20200125,13:38:44,大数据 产品设计 用户研究 需求分析 数据分析,大数据产品经理
20200119,00:00,捷顺科技股份,本科,经验5-10年,上市公司,“福利好 待遇高”,0,30,25.0,20,20k-30k,"移动互联网,消费生活",下梅林,2000人以上,20200125,13:39:38,数据挖掘,数据挖掘工程师
20200119,00:00,金蝶,本科,经验3-5年,上市公司,“大平台发展机遇广福利待遇好团队氛围好”,0,30,22.5,15,15k-30k,企业服务,科技园,2000人以上,20200125,13:39:38,大数据 数据挖掘 数据分析,数据分析工程师
20200119,00:00,鹏开信息,本科,经验1-3年,不需要融资,“假期多，交通方便，工作氛围好”,0,20,16.5,13,13k-20k,"移动互联网,信息安全",上沙,500-2000人,20200125,13:39:38,数据挖掘 SQLServer 数据分析,数据挖掘工程师
20200119,00:00,紫川软件,大专,经验3-5年,不需要融资,"“周末双休,五险一金,员工旅游,员工体检”",0,20,15.0,10,10k-20k,"电商,金融",新洲,500-2000人,20200125,13:39:38,Hadoop Storm 数据挖掘 数据仓库,大数据中高级工程师
20200120,00:00,万兴科技集团股份有限公司,本科,经验3-5年,上市公司,“上市公司，机会多，成长快，团队氛围好”,0,20,17.5,15,15k-20k,移动互联网,南山区,500-2000人,20200125,13:39:38,大数据 数据分析,大数据分析师
20200116,00:00,珍爱网,硕士,经验5-10年,不需要融资,“周末双休 平台大 氛围好”,0,60,50.0,40,40k-60k,"社交,消费生活",南山区,2000人以上,20200125,13:39:38,Hadoop,数据挖掘高级经理
20200117,00:00,创梦天地,不限,经验不限,上市公司,“优质团队优质平台 上市公司”,0,60,45.0,30,30k-60k,游戏,科技园,500-2000人,20200125,13:39:38,可视化 数据分析 数据运营,数据产品负责人
20200120,00:00,申朴信息,大专,经验5-10年,未融资,“大型金融项目、大型保险项目”,0,25,20.0,15,15k-25k,金融,大冲,150-500人,20200125,13:39:38,Oracle Hive MySQL,大数据开发工程师
20200120,00:00,ThoughtWorks,不限,经验不限,不需要融资,“外企背景 追求技术卓越 扁平化管理”,0,50,37.5,25,25k-50k,企业服务,大冲,2000人以上,20200125,13:39:38,大数据 金融 商业,解决方案架构师SA-大数据
20200121,00:00,乐家云计算有限公司,本科,经验应届毕业生,不需要融资,"“16薪,五险一金,弹性工时”",0,12,9.0,6,6k-12k,"移动互联网,企业服务",南头,50-150人,20200125,13:39:39,云计算 大数据 MySQL 数据分析 数据库开发 数据挖掘,数据库开发工程师（非外包）
20200120,00:00,万科,本科,经验3-5年,上市公司,“500强”,0,30,24.0,18,18k-30k,房产家居,深圳湾,2000人以上,20200125,13:39:39,数据处理 数据分析 算法 数据挖掘,数据仓库开发工程师
20200120,00:00,万科,本科,经验5-10年,上市公司,"“世界五百强,薪酬福利佳,团队氛围好”",0,30,24.0,18,18k-30k,房产家居,深圳湾,2000人以上,20200125,13:39:39,数据挖掘 数据分析,大数据开发工程师
20200119,00:00,联龙博通,本科,经验3-5年,D轮及以上,“餐补、五险一金、十三薪、加班费”,0,16,13.5,11,11k-16k,"移动互联网,电商",科技园,2000人以上,20200125,13:39:39,大数据 DB2 Java 搜索,（深圳）数据库开发
20200115,00:00,商汤科技,本科,经验5-10年,C轮,“AI独角兽”,0,50,37.5,25,25k-50k,人工智能,前海,2000人以上,20200125,13:39:39,大数据 Hadoop,大数据架构师
20200113,00:00,亿车科技,本科,经验3-5年,A轮,"“领导好,福利好,行业独角兽,周末双休”",0,50,40.0,30,30k-50k,汽车丨出行,西乡,150-500人,20200125,13:39:39,后端 架构师 Java,大数据架构师&研究员
20200119,00:00,超级猩猩健身,不限,经验3-5年,D轮及以上,“人性化管理 高颜值团队 健身福利”,0,35,27.5,20,20k-35k,移动互联网,南山区,150-500人,20200125,13:40:23,大数据运维,大数据运维工程师
20200119,00:00,超级猩猩健身,本科,经验3-5年,D轮及以上,"“颜值高团队,员工福利,扁平化管理,老板好”",0,20,15.0,10,10k-20k,移动互联网,华侨城,150-500人,20200125,13:40:23,新零售 Hadoop 数据仓库 数据挖掘 数据库开发,大数据开发工程师
20200119,00:00,PKFARE比客,本科,经验3-5年,A轮,"“技术空间大,大牛多,扁平化管理,弹性上班”",0,30,22.5,15,15k-30k,旅游,白石洲,150-500人,20200125,13:40:23,旅游 大数据 Hadoop Spark 数据库开发,大数据开发工程师
20200117,00:00,传智播客,本科,经验5-10年,C轮,“各种奖金，员工旅游，员工生日福利等”,0,50,37.5,25,25k-50k,教育,新安,500-2000人,20200125,13:40:23,大数据 Hadoop Spark Flink Scala,大数据讲师
20200121,00:00,人人贷,本科,经验5-10年,A轮,“团队优秀 薪酬福利佳”,0,60,47.5,35,35k-60k,金融,大冲,2000人以上,20200125,13:40:23,大数据 数据仓库,大数据开发资深工程师/架构师（证券事业部）
20200115,00:00,深圳市晨北科技有限公司,本科,经验3-5年,未融资,“平台好、七险一金、团队氛围好”,0,40,30.0,20,20k-40k,电商,南山区,150-500人,20200125,13:40:23,移动互联网 用户研究 需求分析,数据产品经理
20200119,00:00,尚游游戏,本科,经验3-5年,不需要融资,“平台稳定，年终奖丰厚，团队优秀，氛围活跃”,0,20,15.0,10,10k-20k,游戏,科技园,150-500人,20200125,13:40:23,游戏 SQL 数据分析 数据运营 SPSS,游戏数据分析师
20200118,00:00,TCL-O2O,本科,经验3-5年,未融资,“福利好，自建大数据平台，用户数据上亿”,0,20,15.0,10,10k-20k,"移动互联网,电商",南山区,2000人以上,20200125,13:40:23,新零售 大数据 BI 可视化 数据分析 数据运营,数据分析师
20200115,00:00,纵腾网络,本科,经验5-10年,上市公司,“地铁周边、办公环境良好”,0,32,28.5,25,25k-32k,"电商,移动互联网",坂田,2000人以上,20200125,13:40:23,电商 物流 Java,java大数据开发
20200116,00:00,微众信科,硕士,经验不限,D轮及以上,"“发展空间,公司福利好”",0,18,14.0,10,10k-18k,"金融,数据服务",南山区,150-500人,20200125,13:40:23,大数据 数据分析,数据分析师
20200116,00:00,微众信科,不限,经验3-5年,D轮及以上,"“公司大牛多,工作氛围好”",0,35,30.0,25,25k-35k,"金融,数据服务",南山区,150-500人,20200125,13:40:23,SQL 数据库 BI SPSS,数据分析高级经理
20200117,00:00,华润置地商业地产总部,本科,经验5-10年,上市公司,“完善的薪酬福利体系，商业地产，O2O平台”,0,30,22.5,15,15k-30k,其他,南山区,500-2000人,20200125,13:40:23,Hadoop Spark ETL,大数据开发工程师
20200117,00:00,博奥特科技,本科,经验3-5年,未融资,“工作氛围好，大咖云集”,0,16,14.0,12,12k-16k,"移动互联网,金融",东门,150-500人,20200125,13:40:23,ETL MySQL Oracle,数据库开发
20200116,00:00,白骑士,本科,经验1-3年,A轮,“领导nice 福利好 平台潜力大”,0,15,11.5,8,8k-15k,"企业服务,金融",大冲,50-150人,20200125,13:40:23,移动互联网 金融 Hadoop Spark,大数据工程师
20191226,00:00,安信证券,本科,经验1-3年,上市公司,“年终奖；五险一金；商业保险；带薪年假”,0,20,16.0,12,12k-20k,金融,福田区,2000人以上,20200125,13:40:23,数据分析 ETL Spark,大数据运维工程师
20200117,00:00,三代人科技,本科,经验3-5年,不需要融资,“团队氛围好 年终奖励 周末双休”,0,20,17.5,15,15k-20k,"移动互联网,医疗丨健康",科技园,150-500人,20200125,13:40:50,产品设计,数据产品经理
20200117,00:00,极光,本科,经验3-5年,上市公司,“五险一金、14薪/年、下午茶等等”,0,40,30.0,20,20k-40k,企业服务,南山区,500-2000人,20200125,13:40:50,金融 数据分析,数据产品经理
20200115,00:00,好未来,本科,经验3-5年,上市公司,“五险一金高，双休”,0,28,22.0,16,16k-28k,教育,深圳湾,2000人以上,20200125,13:40:50,数据分析 数据处理 Hadoop,大数据开发
20200115,00:00,神策数据,大专,经验1-3年,C轮,"“五险一金,午餐补助,补充医疗,14薪”",0,15,12.5,10,10k-15k,数据服务,深圳湾,150-500人,20200125,13:40:50,Hadoop Linux Shell Python,大数据运维工程师-深圳
20191227,00:00,长亮科技,本科,经验3-5年,上市公司,"“学习型团队,银行项目,大平台,上升型团队”",0,20,15.0,10,10k-20k,企业服务,福田区,2000人以上,20200125,13:40:50,大数据 银行 数据挖掘 数据分析,金融/银行/互联网 数据分析 数据挖掘岗
20200119,00:00,立新出行,本科,经验不限,不需要融资,“免费零食，周末双休，弹性工作”,0,50,37.5,25,25k-50k,"电商,消费生活",新安,50-150人,20200125,13:40:50,数据分析,资深数据分析师
20200109,00:00,乐信,本科,经验3-5年,上市公司,“上市公司 行业top”,0,35,27.5,20,20k-35k,金融,南山区,2000人以上,20200125,13:40:50,移动互联网,数据挖掘 (MJ000859)
20200109,00:00,阜极科技,大专,经验1-3年,未融资,“领导nice、发展潜力大、氛围棒棒”,0,17,14.0,11,11k-17k,"移动互联网,金融",上步,150-500人,20200125,13:40:51,MySQL ETL Oracle,数据开发工程师/数据清洗
20200116,00:00,华矩科技,大专,经验1-3年,未融资,“福利齐全 交通便利 大数据 发展前景佳”,0,18,15.0,12,12k-18k,数据服务,科技园,15-50人,20200125,13:40:51,医疗健康 数据仓库,数据仓库工程师
20200116,00:00,珍爱网,本科,经验1-3年,不需要融资,“薪酬待遇棒 办公环境好 工作氛围愉悦”,0,25,22.5,20,20k-25k,"社交,消费生活",南山区,2000人以上,20200125,13:40:51,数据分析 商业 SQL 数据库,数据分析师
20200116,00:00,邦盛科技,本科,经验3-5年,C轮,“六险一金，晋升空间，大项目经验”,0,25,20.0,15,15k-25k,信息安全,南山区,150-500人,20200125,13:40:51,大数据 数据挖掘 算法,数据挖掘工程师
20200103,00:00,听云,本科,经验3-5年,上市公司,"“上市公司,带薪年假,不打卡，七险一金”",0,20,15.0,10,10k-20k,移动互联网,大冲,150-500人,20200125,13:40:51,数据分析 数据 B端产品 企业软件,数据产品经理（长沙）
20200120,00:00,德特赛维,本科,经验3-5年,未融资,“五险一金、周末双休，定期体检，年终奖”,0,28,22.5,17,17k-28k,"数据服务,通讯电子",西丽,50-150人,20200125,13:40:51,通信/网络设备 大数据 Hadoop Hive MySQL Spark,大数据平台工程师
20200119,00:00,尚游游戏,本科,经验1-3年,不需要融资,“平台稳定，年终奖丰厚，团队优秀，氛围活跃”,0,15,11.5,8,8k-15k,游戏,科技园,150-500人,20200125,13:40:51,游戏 游戏运营 数据分析 用户留存 用户增长,游戏运营（数据分析方向）
20200120,00:00,来电科技,本科,经验5-10年,不需要融资,“行业独角兽、发展空间大、薪资福利好”,0,30,25.0,20,20k-30k,"移动互联网,消费生活",科技园,2000人以上,20200125,13:40:51,本地生活 移动互联网 数据分析 数据挖掘 MySQL,高级数据分析师（业务分析）
20200119,00:00,冰川网络,大专,经验3-5年,上市公司,“上市公司 免费早班车 平台大 自研自发”,0,18,14.0,10,10k-18k,游戏,科技园,500-2000人,20200125,13:41:34,游戏 数据分析 数据运营 SQL 数据库,高级数据分析师
20200116,00:00,智言科技,本科,经验1-3年,B轮,“大牛团队，发展空前大，薪酬福利好”,0,15,12.5,10,10k-15k,"数据服务,其他",大冲,50-150人,20200125,13:41:34,MySQL 数据分析,数据工程师
20200113,00:00,七八九,大专,经验1-3年,不需要融资,“朝九晚六”,0,6,5.0,4,4k-6k,金融,园岭,150-500人,20200125,13:41:34,大数据 信息安全 信息,数据文员
20200119,00:00,深圳市甘棠明善餐饮有限公司,不限,经验1-3年,未融资,“学习型组织、扁平管理、有竞争力的薪酬”,0,18,15.0,12,12k-18k,消费生活,蛇口,2000人以上,20200125,13:41:34,Hadoop Hive 数据仓库,BI/数据仓库工程师
20200118,00:00,TCL-O2O,本科,经验3-5年,未融资,“福利好，自建大数据平台，用户数据上亿”,0,30,25.0,20,20k-30k,"移动互联网,电商",南山区,2000人以上,20200125,13:41:34,大数据 新零售 产品设计 需求分析 交互设计 数据分析,数据平台产品经理
20200115,00:00,思必驰科技,本科,经验3-5年,D轮及以上,“一流语音技术团队”,0,35,27.5,20,20k-35k,企业服务,深圳湾,150-500人,20200125,13:41:34,大数据 人工智能 数据分析 用户研究 产品设计,数据产品经理
20200116,00:00,极光,大专,经验3-5年,上市公司,"“五险一金,领导耐撕,奖金丰厚,发展空间大”",0,20,15.0,10,10k-20k,企业服务,南山区,500-2000人,20200125,13:41:34,汽车 移动互联网 销售 客户代表 KA,大数据销售经理
20191224,00:00,万师傅,大专,经验1-3年,A轮,"“五险一金,带薪年假,员工旅游,地铁附近”",0,8,7.0,6,6k-8k,"电商,消费生活",西乡,150-500人,20200125,13:41:34,往来 应收应付 财务,数据稽核员（往来对账/财务）
20200120,00:00,科信南方,本科,经验5-10年,未融资,“共同发展，在行业内研发最先进的产品。”,0,25,20.0,15,15k-25k,信息安全,科技园,15-50人,20200125,13:41:34,企业服务 大数据 Flink Java 数据仓库 数据分析,大数据开发工程师
20200120,00:00,Q房网,本科,经验5-10年,上市公司,“发展前景好”,0,50,39.0,28,28k-50k,消费生活,白石洲,500-2000人,20200125,13:41:34,数据挖掘,大数据项目负责人
20200110,00:00,聚合数据,大专,经验3-5年,C轮,"“待遇丰厚,老板nic,团队氛围好”",0,20,16.0,12,12k-20k,数据服务,福田区,50-150人,20200125,13:41:34,互联网金融 大数据,大数据销售经理
20200120,00:00,万科,本科,经验5-10年,上市公司,"“世界五百强,地产龙头企,挑战大”",0,50,37.5,25,25k-50k,房产家居,深圳湾,2000人以上,20200125,13:41:34,大数据 移动互联网 数据挖掘 数据分析,大数据分析工程师
20200119,00:00,码隆科技,本科,经验应届毕业生,B轮,"“包午餐,大牛云集,工作氛围赞”",1,5,4.5,4,4k-5k,移动互联网,沙头角,50-150人,20200125,13:41:34,新零售 运营,数据运营实习生
20200120,00:00,房多多,本科,经验1-3年,上市公司,“上市公司 独角兽 大牛多”,0,30,22.5,15,15k-30k,"移动互联网,消费生活",科技园,2000人以上,20200125,13:41:34,MySQL MongoDB,数据库管理员(J10519)
20200114,00:00,万顺叫车,大专,经验5-10年,A轮,“交通补贴，五险一金，可提供住宿”,0,30,24.5,19,19k-30k,"消费生活,移动互联网",西乡,150-500人,20200125,13:41:34,需求分析 数据分析 BI,数据产品经理
20200119,00:00,GrowingIO,本科,经验3-5年,B轮,“行业分析 数据分析 增长黑客”,0,40,30.0,20,20k-40k,"企业服务,数据服务",南山区,150-500人,20200125,13:42:25,企业服务 大数据,商业数据分析师-华南
20200118,00:00,新超越,本科,经验3-5年,未融资,"“五险一金，双休,弹性工作制”",0,30,22.5,15,15k-30k,软件开发,大冲,50-150人,20200125,13:42:25,游戏 大数据,数据分析师
20200117,00:00,九九互动,本科,经验3-5年,不需要融资,“高速发展期、大流量、高并发”,0,40,32.5,25,25k-40k,游戏,南山区,50-150人,20200125,13:42:25,数据架构,大数据技术经理
20200119,00:00,铱云科技-易订货,本科,经验3-5年,B轮,"“大数据,云计算”",0,25,20.0,15,15k-25k,"企业服务,数据服务",科技园,150-500人,20200125,13:42:25,ETL Hadoop,大数据开发工程师
20200116,00:00,艾比森,本科,经验1-3年,上市公司,“上市公司 周末双休 五险一金 丰厚年终奖”,0,20,16.0,12,12k-20k,"硬件,其他",坂田,500-2000人,20200125,13:42:25,数据分析,数据管理主任
20200109,00:00,乐信,本科,经验3-5年,上市公司,“上市公司 行业top”,0,25,20.0,15,15k-25k,金融,南山区,2000人以上,20200125,13:42:25,移动互联网,数据仓库（资金） (MJ000862)
20200116,00:00,白骑士,本科,经验1-3年,A轮,“领导nice 福利好 平台潜力大”,0,15,11.5,8,8k-15k,"企业服务,金融",大冲,50-150人,20200125,13:42:25,移动互联网 金融 Hadoop Spark,大数据工程师
20200107,00:00,梦享网络,大专,经验3-5年,B轮,“股票期权;扁平管理;绩效奖金”,0,14,13.0,12,12k-14k,"移动互联网,广告营销",南山区,50-150人,20200125,13:42:25,移动互联网,外场数据采集主管
